Fecha,Hidro Total,Termo Total,Eolica Total,Solar Total,Generacion Total,Exportacion,Importacion,Demanda Total
1/03/2020 00:00,4584.49785,1413.10969,111.4954,0,6109.10294,0,0,6109.10294
1/03/2020 00:15,4523.96815,1396.7872,104.41153,0,6025.16688,0,0,6025.16688
1/03/2020 00:30,4432.05662,1415.47334,93.29479,0,5940.82475,0,0,5940.82475
1/03/2020 00:45,4357.15261,1408.5284,90.00899,0,5855.69,0,0,5855.69
1/03/2020 01:00,4332.29092,1399.47811,92.31783,0,5824.08686,0,0,5824.08686
1/03/2020 01:15,4235.37026,1394.18419,94.09959,0,5723.65404,0,0,5723.65404
1/03/2020 01:30,4189.71712,1395.35534,96.49116,0,5681.56362,0,0,5681.56362
1/03/2020 01:45,4145.8256,1394.00286,102.1236,0,5641.95206,0,0,5641.95206
1/03/2020 02:00,4059.16344,1396.16965,118.6645,0,5573.99759,0,0,5573.99759
1/03/2020 02:15,4040.15742,1393.74308,123.26171,0,5557.16221,0,0,5557.16221
1/03/2020 02:30,4002.41446,1394.52115,120.55811,0,5517.49372,0,0,5517.49372
1/03/2020 02:45,4005.80372,1398.62179,104.29865,0,5508.72416,0,0,5508.72416
1/03/2020 03:00,3991.56516,1397.00143,96.48157,0,5485.04816,0,0,5485.04816
1/03/2020 03:15,3979.45252,1394.60303,98.11493,0,5472.17048,0,0,5472.17048
1/03/2020 03:30,3926.01166,1393.15006,100.97181,0,5420.13353,0,0,5420.13353
1/03/2020 03:45,3938.51301,1394.1944,97.9232,0,5430.63061,0,0,5430.63061
1/03/2020 04:00,3922.9795,1391.48752,95.65843,0,5410.12545,0,0,5410.12545
1/03/2020 04:15,3917.98461,1393.05527,96.38204,0,5407.42192,0,0,5407.42192
1/03/2020 04:30,3933.18537,1392.21362,100.75877,0,5426.15776,0,0,5426.15776
1/03/2020 04:45,3908.21363,1382.78582,99.31715,0,5390.3166,0,0,5390.3166
1/03/2020 05:00,3954.47697,1384.7277,92.61716,0,5431.82183,0,0,5431.82183
1/03/2020 05:15,3922.14448,1383.28797,85.07152,0,5390.50397,0,0,5390.50397
1/03/2020 05:30,3987.15001,1384.78087,73.66192,0,5445.5928,0,0,5445.5928
1/03/2020 05:45,3921.90221,1384.88552,70.21672,0.2113,5377.21575,0,0,5377.21575
1/03/2020 06:00,3889.26222,1383.75607,77.8425,2.14873,5353.00952,0,0,5353.00952
1/03/2020 06:15,3774.53037,1380.98441,96.25343,8.62702,5260.39523,0,0,5260.39523
1/03/2020 06:30,3702.96298,1382.77348,111.86631,18.22744,5215.83021,0,0,5215.83021
1/03/2020 06:45,3566.67988,1349.45424,118.13544,47.2958,5081.56536,0,0,5081.56536
1/03/2020 07:00,3471.65395,1339.25658,125.91599,87.16566,5023.99218,0,0,5023.99218
1/03/2020 07:15,3438.07621,1342.31992,129.95834,132.90229,5043.25676,0,0,5043.25676
1/03/2020 07:30,3412.90338,1343.63896,124.59041,167.49729,5048.63004,0,0,5048.63004
1/03/2020 07:45,3498.41253,1341.10522,95.56101,192.13552,5127.21428,0,0,5127.21428
1/03/2020 08:00,3513.49055,1342.54157,76.47499,210.55838,5143.06549,0,0,5143.06549
1/03/2020 08:15,3588.4187,1346.32686,63.23954,223.89098,5221.87608,0,0,5221.87608
1/03/2020 08:30,3635.44147,1341.41564,56.93806,227.10467,5260.89984,0,0,5260.89984
1/03/2020 08:45,3689.22505,1359.06792,48.518,235.27094,5332.08191,0,0,5332.08191
1/03/2020 09:00,3745.55515,1363.01622,43.41995,237.89561,5389.88693,0,0,5389.88693
1/03/2020 09:15,3831.30704,1362.36865,40.92642,240.16846,5474.77057,0,0,5474.77057
1/03/2020 09:30,3872.2846,1356.17814,45.8643,252.22365,5526.55069,0,0,5526.55069
1/03/2020 09:45,3915.31882,1353.45425,51.53063,255.92536,5576.22906,0,0,5576.22906
1/03/2020 10:00,3971.43058,1356.50128,49.12895,256.83261,5633.89342,0,0,5633.89342
1/03/2020 10:15,3942.16141,1416.10367,53.11459,258.20338,5669.58305,0,0,5669.58305
1/03/2020 10:30,3955.06947,1475.35796,66.68082,253.15183,5750.26008,0,0,5750.26008
1/03/2020 10:45,3935.32392,1466.503,83.0013,252.00861,5736.83683,0,0,5736.83683
1/03/2020 11:00,3976.92087,1453.62304,96.31381,260.25884,5787.11656,0,0,5787.11656
1/03/2020 11:15,4013.92621,1448.89212,117.02119,251.70632,5831.54584,0,0,5831.54584
1/03/2020 11:30,4012.26124,1450.57424,115.13794,242.1784,5820.15182,0,0,5820.15182
1/03/2020 11:45,4063.05851,1448.60688,121.92169,233.06056,5866.64764,0,0,5866.64764
1/03/2020 12:00,4020.8762,1449.02347,130.23905,230.72892,5830.86764,0,0,5830.86764
1/03/2020 12:15,4073.78832,1415.8265,132.02748,234.03964,5855.68194,0,0,5855.68194
1/03/2020 12:30,4083.25795,1378.89866,137.58446,226.95744,5826.69851,0,0,5826.69851
1/03/2020 12:45,4125.75857,1378.30065,141.45437,227.96463,5873.47822,0,0,5873.47822
1/03/2020 13:00,4132.26304,1378.24814,141.00123,192.93394,5844.44635,0,0,5844.44635
1/03/2020 13:15,4119.55017,1376.17457,157.16907,165.33335,5818.22716,0,0,5818.22716
1/03/2020 13:30,4055.86933,1378.14674,164.26459,173.85842,5772.13908,0,0,5772.13908
1/03/2020 13:45,4013.64502,1360.24961,181.71242,200.61058,5756.21763,0,0,5756.21763
1/03/2020 14:00,4008.56075,1331.17431,206.42245,255.66234,5801.81985,0,0,5801.81985
1/03/2020 14:15,3972.50068,1331.54585,227.72816,261.36516,5793.13985,0,0,5793.13985
1/03/2020 14:30,3977.95051,1331.35176,247.481,258.78065,5815.56392,0,0,5815.56392
1/03/2020 14:45,3946.52148,1333.04582,260.79783,251.51165,5791.87678,0,0,5791.87678
1/03/2020 15:00,3948.14783,1331.96457,251.06548,242.07772,5773.2556,0,0,5773.2556
1/03/2020 15:15,3925.19134,1330.42866,258.80144,240.91592,5755.33736,0,0,5755.33736
1/03/2020 15:30,3924.68075,1332.89308,269.18303,237.07977,5763.83663,0,0,5763.83663
1/03/2020 15:45,3958.04015,1333.06488,248.89966,190.52072,5730.52541,0,0,5730.52541
1/03/2020 16:00,3998.51313,1334.45907,241.43184,159.03977,5733.44381,0,0,5733.44381
1/03/2020 16:15,3985.34867,1338.92402,223.47471,162.60381,5710.35121,0,0,5710.35121
1/03/2020 16:30,3992.60565,1338.32708,218.95366,179.68181,5729.5682,0,0,5729.5682
1/03/2020 16:45,3946.18524,1338.89013,228.27716,165.02209,5678.37462,0,0,5678.37462
1/03/2020 17:00,3970.73662,1340.25293,236.97008,131.05866,5679.01829,0,0,5679.01829
1/03/2020 17:15,4003.91267,1340.49971,241.33706,95.46265,5681.21209,0,0,5681.21209
1/03/2020 17:30,4031.32111,1342.03559,256.19045,65.9996,5695.54675,0,0,5695.54675
1/03/2020 17:45,4114.5463,1340.70569,245.19492,33.45373,5733.90064,0,0,5733.90064
1/03/2020 18:00,4176.67265,1341.38297,253.20336,11.79649,5783.05547,0,0,5783.05547
1/03/2020 18:15,4246.82684,1420.62302,255.68229,2.19653,5925.32868,0,0,5925.32868
1/03/2020 18:30,4265.05883,1542.83423,256.3061,0.0156,6064.21476,0,0,6064.21476
1/03/2020 18:45,4387.36281,1627.42442,264.4145,0,6279.20173,0,0,6279.20173
1/03/2020 19:00,4452.44624,1643.65294,275.0319,0,6371.13108,0,0,6371.13108
1/03/2020 19:15,4473.00027,1706.65296,256.48418,0,6436.13741,0,0,6436.13741
1/03/2020 19:30,4478.46659,1694.23477,248.11426,0,6420.81562,0,0,6420.81562
1/03/2020 19:45,4493.33632,1760.8899,246.13897,0,6500.36519,0,0,6500.36519
1/03/2020 20:00,4578.66876,1667.70795,246.8375,0,6493.21421,0,0,6493.21421
1/03/2020 20:15,4619.77413,1632.56732,234.18602,0,6486.52747,0,0,6486.52747
1/03/2020 20:30,4619.15823,1646.51596,237.10668,0,6502.78087,0,0,6502.78087
1/03/2020 20:45,4637.13695,1690.9714,207.98267,0,6536.09102,0,0,6536.09102
1/03/2020 21:00,4634.38242,1727.41294,201.40477,0,6563.20013,0,0,6563.20013
1/03/2020 21:15,4637.36472,1682.37848,198.19014,0,6517.93334,0,0,6517.93334
1/03/2020 21:30,4625.14553,1675.73573,185.73085,0,6486.61211,0,0,6486.61211
1/03/2020 21:45,4619.40199,1607.90881,178.10421,0,6405.41501,0,0,6405.41501
1/03/2020 22:00,4620.86429,1584.99594,172.7493,0,6378.60953,0,0,6378.60953
1/03/2020 22:15,4609.29177,1493.46633,154.62109,0,6257.37919,0,0,6257.37919
1/03/2020 22:30,4666.45091,1374.74309,151.09715,0,6192.29115,0,0,6192.29115
1/03/2020 22:45,4618.66792,1336.41687,150.79379,0,6105.87858,0,0,6105.87858
1/03/2020 23:00,4626.82335,1258.53402,153.12939,0,6038.48676,0,0,6038.48676
1/03/2020 23:15,4563.02425,1231.51975,139.91994,0,5934.46394,0,0,5934.46394
1/03/2020 23:30,4475.12183,1225.10383,120.58301,0,5820.80867,0,0,5820.80867
1/03/2020 23:45,4415.15199,1222.17282,101.48782,0,5738.81263,0,0,5738.81263
2/03/2020 00:00,4309.93915,1221.66415,86.32972,0,5617.93302,0,0,5617.93302
2/03/2020 00:15,4259.75451,1221.23685,85.96548,0,5566.95684,0,0,5566.95684
2/03/2020 00:30,4199.50819,1220.80363,88.22459,0,5508.53641,0,0,5508.53641
2/03/2020 00:45,4161.68504,1221.97612,96.70699,0,5480.36815,0,0,5480.36815
2/03/2020 01:00,4093.72052,1220.84937,94.66856,0,5409.23845,0,0,5409.23845
2/03/2020 01:15,4031.27468,1220.7719,89.29563,0,5341.34221,0,0,5341.34221
2/03/2020 01:30,4000.99729,1220.8606,102.81975,0,5324.67764,0,0,5324.67764
2/03/2020 01:45,3924.73777,1220.41226,104.60381,0,5249.75384,0,0,5249.75384
2/03/2020 02:00,3915.22009,1220.2917,121.20123,0,5256.71302,0,0,5256.71302
2/03/2020 02:15,3831.56914,1219.74538,142.44465,0,5193.75917,0,0,5193.75917
2/03/2020 02:30,3836.76083,1221.26366,140.40325,0,5198.42774,0,0,5198.42774
2/03/2020 02:45,3786.45435,1218.53313,144.41491,0,5149.40239,0,0,5149.40239
2/03/2020 03:00,3767.71686,1221.52927,141.25731,0,5130.50344,0,0,5130.50344
2/03/2020 03:15,3755.52779,1220.01681,141.12559,0,5116.67019,0,0,5116.67019
2/03/2020 03:30,3719.22027,1221.80766,147.10301,0,5088.13094,0,0,5088.13094
2/03/2020 03:45,3784.21889,1221.26047,133.25849,0,5138.73785,0,0,5138.73785
2/03/2020 04:00,3774.79691,1220.20849,123.41682,0,5118.42222,0,0,5118.42222
2/03/2020 04:15,3838.85967,1221.51303,109.46868,0,5169.84138,0,0,5169.84138
2/03/2020 04:30,3836.19446,1217.67902,105.38291,0,5159.25639,0,0,5159.25639
2/03/2020 04:45,3878.96012,1221.30437,101.08891,0,5201.3534,0,0,5201.3534
2/03/2020 05:00,3882.18194,1218.87026,98.99771,0,5200.04991,0,0,5200.04991
2/03/2020 05:15,3942.51965,1224.27221,99.86077,0.05471,5266.70734,0,0,5266.70734
2/03/2020 05:30,3997.30949,1220.76567,90.97391,0.33606,5309.38513,0,0,5309.38513
2/03/2020 05:45,4024.70726,1234.75768,89.43096,0.79077,5349.68667,0,0,5349.68667
2/03/2020 06:00,4082.83817,1252.84672,82.58335,3.48714,5421.75538,0,0,5421.75538
2/03/2020 06:15,4066.81309,1251.01894,90.07046,14.99218,5422.89467,0,0,5422.89467
2/03/2020 06:30,4130.48163,1251.80088,86.70715,41.52374,5510.5134,0,0,5510.5134
2/03/2020 06:45,4102.34586,1252.71051,79.47616,65.82235,5500.35488,0,0,5500.35488
2/03/2020 07:00,4081.32363,1254.22674,67.61599,99.18692,5502.35328,0,0,5502.35328
2/03/2020 07:15,4164.26156,1235.258,60.23495,142.14488,5601.89939,0,0,5601.89939
2/03/2020 07:30,4264.56709,1260.57192,58.5923,180.12964,5763.86095,0,0,5763.86095
2/03/2020 07:45,4239.54228,1349.36388,62.3321,201.04238,5852.28064,0,0,5852.28064
2/03/2020 08:00,4235.36232,1400.19357,62.42293,212.78534,5910.76416,0,0,5910.76416
2/03/2020 08:15,4321.65884,1464.54556,71.41023,223.58931,6081.20394,0,0,6081.20394
2/03/2020 08:30,4408.00945,1474.41737,67.38877,237.6542,6187.46979,0,0,6187.46979
2/03/2020 08:45,4475.14577,1558.25951,70.79055,243.89232,6348.08815,0,0,6348.08815
2/03/2020 09:00,4472.96524,1613.55166,72.42577,246.24559,6405.18826,0,0,6405.18826
2/03/2020 09:15,4516.72109,1679.70974,68.14151,236.0176,6500.58994,0,0,6500.58994
2/03/2020 09:30,4521.67546,1711.16641,76.5685,244.63968,6554.05005,0,0,6554.05005
2/03/2020 09:45,4550.80657,1748.02863,85.77013,255.79527,6640.4006,0,0,6640.4006
2/03/2020 10:00,4540.94091,1790.50672,84.86901,258.8163,6675.13294,0,0,6675.13294
2/03/2020 10:15,4589.46288,1787.68974,92.12595,263.94238,6733.22095,0,0,6733.22095
2/03/2020 10:30,4560.5973,1847.3354,102.99331,266.45064,6777.37665,0,0,6777.37665
2/03/2020 10:45,4556.34773,1812.57171,114.78174,268.6224,6752.32358,0,0,6752.32358
2/03/2020 11:00,4554.12602,1881.27754,118.99462,269.48531,6823.88349,0,0,6823.88349
2/03/2020 11:15,4576.03667,1866.94482,124.7247,270.6944,6838.40059,0,0,6838.40059
2/03/2020 11:30,4566.67328,1902.07468,140.85252,270.39769,6879.99817,0,0,6879.99817
2/03/2020 11:45,4530.68921,1913.18746,145.34358,267.52968,6856.74993,0,0,6856.74993
2/03/2020 12:00,4539.36027,1929.87934,145.00165,261.72591,6875.96717,0,0,6875.96717
2/03/2020 12:15,4561.64887,1911.85081,146.70512,259.06982,6879.27462,0,0,6879.27462
2/03/2020 12:30,4613.16895,1857.72375,158.58469,248.51064,6877.98803,0,0,6877.98803
2/03/2020 12:45,4596.66681,1838.27645,184.86239,246.73738,6866.54303,0,0,6866.54303
2/03/2020 13:00,4536.87672,1773.23948,183.42821,254.67554,6748.21995,0,0,6748.21995
2/03/2020 13:15,4582.73216,1739.96002,189.01689,263.40525,6775.11432,0,0,6775.11432
2/03/2020 13:30,4608.20232,1701.52848,204.55992,262.74803,6777.03875,0,0,6777.03875
2/03/2020 13:45,4633.08914,1705.73285,211.39571,259.12133,6809.33903,0,0,6809.33903
2/03/2020 14:00,4637.13453,1776.47597,208.70764,248.64527,6870.96341,0,0,6870.96341
2/03/2020 14:15,4651.24084,1791.03654,211.29509,260.88175,6914.45422,0,0,6914.45422
2/03/2020 14:30,4634.32556,1862.18851,230.24465,258.20025,6984.95897,0,0,6984.95897
2/03/2020 14:45,4601.18255,1882.3711,230.73372,260.04127,6974.32864,0,0,6974.32864
2/03/2020 15:00,4630.37145,1824.00928,259.71892,257.54042,6971.64007,0,0,6971.64007
2/03/2020 15:15,4598.27785,1874.43339,269.00793,249.31441,6991.03358,0,0,6991.03358
2/03/2020 15:30,4570.40524,1906.40131,274.19648,248.25123,6999.25426,0,0,6999.25426
2/03/2020 15:45,4624.33515,1865.85657,285.00618,242.3595,7017.5574,0,0,7017.5574
2/03/2020 16:00,4588.18827,1898.61938,296.78263,231.70904,7015.29932,0,0,7015.29932
2/03/2020 16:15,4561.71094,1848.62341,307.44009,218.96779,6936.74223,0,0,6936.74223
2/03/2020 16:30,4577.28724,1802.17527,303.94415,196.79834,6880.205,0,0,6880.205
2/03/2020 16:45,4536.24577,1789.34784,295.87333,169.22036,6790.6873,0,0,6790.6873
2/03/2020 17:00,4533.0158,1788.00445,302.07805,122.73865,6745.83695,0,0,6745.83695
2/03/2020 17:15,4517.40808,1741.71918,297.99138,93.58667,6650.70531,0,0,6650.70531
2/03/2020 17:30,4537.23537,1714.5666,284.62699,60.84345,6597.27241,0,0,6597.27241
2/03/2020 17:45,4511.12582,1708.89298,292.73392,30.84131,6543.59403,0,0,6543.59403
2/03/2020 18:00,4497.48761,1659.79706,283.06911,10.11881,6450.47259,0,0,6450.47259
2/03/2020 18:15,4454.38521,1692.76166,275.06129,1.25092,6423.45908,0,0,6423.45908
2/03/2020 18:30,4543.59415,1706.84507,273.88291,0.01432,6524.33645,0,0,6524.33645
2/03/2020 18:45,4675.97195,1653.04753,260.24086,0,6589.26034,0,0,6589.26034
2/03/2020 19:00,4731.54466,1768.40265,256.0826,0,6756.02991,0,0,6756.02991
2/03/2020 19:15,4770.1735,1769.47483,251.92272,0,6791.57105,0,0,6791.57105
2/03/2020 19:30,4781.50874,1792.64607,243.93063,0,6818.08544,0,0,6818.08544
2/03/2020 19:45,4779.49144,1849.28152,211.51969,0,6840.29265,0,0,6840.29265
2/03/2020 20:00,4767.86243,1900.93688,187.03605,0,6855.83536,0,0,6855.83536
2/03/2020 20:15,4761.0422,1908.56841,184.43952,0,6854.05013,0,0,6854.05013
2/03/2020 20:30,4760.1099,1900.84441,179.89667,0,6840.85098,0,0,6840.85098
2/03/2020 20:45,4759.04608,1906.88277,189.97599,0,6855.90484,0,0,6855.90484
2/03/2020 21:00,4754.97495,1897.29838,188.046,0,6840.31933,0,0,6840.31933
2/03/2020 21:15,4765.49022,1906.34167,166.83536,0,6838.66725,0,0,6838.66725
2/03/2020 21:30,4764.32625,1912.25275,155.38184,0,6831.96084,0,0,6831.96084
2/03/2020 21:45,4776.95241,1878.13863,152.88703,0,6807.97807,0,0,6807.97807
2/03/2020 22:00,4771.7735,1844.92588,135.69558,0,6752.39496,0,0,6752.39496
2/03/2020 22:15,4767.20618,1778.04099,141.17274,0,6686.41991,0,0,6686.41991
2/03/2020 22:30,4762.05513,1722.25866,131.91146,0,6616.22525,0,0,6616.22525
2/03/2020 22:45,4751.15319,1653.63378,129.96754,0,6534.75451,0,0,6534.75451
2/03/2020 23:00,4733.73334,1594.11213,131.95756,0,6459.80303,0,0,6459.80303
2/03/2020 23:15,4717.58409,1556.86958,135.83949,0,6410.29316,0,0,6410.29316
2/03/2020 23:30,4661.55394,1462.84762,152.22303,0,6276.62459,0,0,6276.62459
2/03/2020 23:45,4577.15185,1455.47762,145.4035,0,6178.03297,0,0,6178.03297
3/03/2020 00:00,4530.07826,1494.60886,151.17368,0,6175.8608,0,0,6175.8608
3/03/2020 00:15,4456.05689,1420.36651,150.87295,0,6027.29635,0,0,6027.29635
3/03/2020 00:30,4432.48419,1367.38801,170.10826,0,5969.98046,0,0,5969.98046
3/03/2020 00:45,4422.46409,1345.54345,185.7954,0,5953.80294,0,0,5953.80294
3/03/2020 01:00,4359.99332,1337.77031,189.37832,0,5887.14195,0,0,5887.14195
3/03/2020 01:15,4285.76009,1327.74811,197.9673,0,5811.4755,0,0,5811.4755
3/03/2020 01:30,4250.01873,1331.80219,188.7618,0,5770.58272,0,0,5770.58272
3/03/2020 01:45,4226.31435,1330.92837,196.79723,0,5754.03995,0,0,5754.03995
3/03/2020 02:00,4159.14554,1330.95531,198.1051,0,5688.20595,0,0,5688.20595
3/03/2020 02:15,4091.99717,1330.85326,200.98319,0,5623.83362,0,0,5623.83362
3/03/2020 02:30,4083.41291,1330.78851,175.5987,0,5589.80012,0,0,5589.80012
3/03/2020 02:45,4084.94532,1330.93087,159.83606,0,5575.71225,0,0,5575.71225
3/03/2020 03:00,4052.53361,1330.37863,161.88921,0,5544.80145,0,0,5544.80145
3/03/2020 03:15,4079.46539,1332.89724,179.96121,0,5592.32384,0,0,5592.32384
3/03/2020 03:30,4072.49445,1331.46561,184.40743,0,5588.36749,0,0,5588.36749
3/03/2020 03:45,4087.70814,1333.22319,166.62475,0,5587.55608,0,0,5587.55608
3/03/2020 04:00,4088.206,1332.83058,163.4078,0,5584.44438,0,0,5584.44438
3/03/2020 04:15,4115.17028,1332.1061,159.86575,0,5607.14213,0,0,5607.14213
3/03/2020 04:30,4134.85586,1333.1816,158.10194,0,5626.1394,0,0,5626.1394
3/03/2020 04:45,4153.66612,1332.55301,156.50364,0,5642.72277,0,0,5642.72277
3/03/2020 05:00,4158.4033,1330.64998,157.19158,0,5646.24486,0,0,5646.24486
3/03/2020 05:15,4212.03362,1332.35098,142.41124,0.36821,5687.16405,0,0,5687.16405
3/03/2020 05:30,4271.8245,1332.00313,132.32437,2.54685,5738.69885,0,0,5738.69885
3/03/2020 05:45,4329.43434,1333.59494,116.25293,5.62321,5784.90542,0,0,5784.90542
3/03/2020 06:00,4365.33594,1335.06684,115.09712,10.62146,5826.12136,0,0,5826.12136
3/03/2020 06:15,4234.77193,1416.15841,124.36623,23.36031,5798.65688,0,0,5798.65688
3/03/2020 06:30,4256.61294,1453.92741,122.69945,47.81855,5881.05835,0,0,5881.05835
3/03/2020 06:45,4250.39669,1454.02765,120.63619,83.65816,5908.71869,0,0,5908.71869
3/03/2020 07:00,4195.2325,1464.3498,120.03999,124.10556,5903.72785,0,0,5903.72785
3/03/2020 07:15,4209.55689,1467.94535,125.42081,159.15072,5962.07377,0,0,5962.07377
3/03/2020 07:30,4294.96942,1465.47496,119.3289,189.26917,6069.04245,0,0,6069.04245
3/03/2020 07:45,4368.45022,1470.68435,118.82154,211.88275,6169.83886,0,0,6169.83886
3/03/2020 08:00,4296.15883,1575.62418,128.00499,225.56763,6225.35563,0,0,6225.35563
3/03/2020 08:15,4440.2296,1577.94124,118.43459,237.74969,6374.35512,0,0,6374.35512
3/03/2020 08:30,4477.67723,1625.72494,112.32672,239.905,6455.63389,0,0,6455.63389
3/03/2020 08:45,4517.78009,1723.44798,105.97794,247.76025,6594.96626,0,0,6594.96626
3/03/2020 09:00,4534.64137,1834.58449,95.66259,252.47072,6717.35917,0,0,6717.35917
3/03/2020 09:15,4572.86723,1862.34975,100.60719,256.62679,6792.45096,0,0,6792.45096
3/03/2020 09:30,4603.88888,1921.35979,126.22218,259.9975,6911.46835,0,0,6911.46835
3/03/2020 09:45,4565.51845,1937.84379,127.94451,261.97425,6893.281,0,0,6893.281
3/03/2020 10:00,4595.57394,1989.80252,142.76807,265.96397,6994.1085,0,0,6994.1085
3/03/2020 10:15,4585.92268,2006.46053,154.84719,268.93755,7016.16795,0,0,7016.16795
3/03/2020 10:30,4604.44641,2064.82679,178.74298,268.41362,7116.4298,0,0,7116.4298
3/03/2020 10:45,4541.71516,2112.19954,192.07987,270.99399,7116.98856,0,0,7116.98856
3/03/2020 11:00,4554.48712,2145.80133,194.11113,270.5312,7164.93078,0,0,7164.93078
3/03/2020 11:15,4576.30207,2137.5804,205.60537,273.5843,7193.07214,0,0,7193.07214
3/03/2020 11:30,4603.49842,2132.23622,217.48742,275.00066,7228.22272,0,0,7228.22272
3/03/2020 11:45,4615.77253,2135.28659,214.5138,273.43139,7239.00431,0,0,7239.00431
3/03/2020 12:00,4612.145,2118.88234,217.45722,275.98657,7224.47113,0,0,7224.47113
3/03/2020 12:15,4593.05807,2110.65213,207.959,276.9497,7188.6189,0,0,7188.6189
3/03/2020 12:30,4593.2119,2092.44752,213.51295,277.20988,7176.38225,0,0,7176.38225
3/03/2020 12:45,4583.19873,2061.65846,210.90008,276.19237,7131.94964,0,0,7131.94964
3/03/2020 13:00,4572.26565,2006.92816,217.83002,275.10109,7072.12492,0,0,7072.12492
3/03/2020 13:15,4557.08713,1998.34514,214.4569,275.3055,7045.19467,0,0,7045.19467
3/03/2020 13:30,4541.4328,1925.0825,210.67182,272.31696,6949.50408,0,0,6949.50408
3/03/2020 13:45,4568.11265,1939.47156,227.63324,273.24276,7008.46021,0,0,7008.46021
3/03/2020 14:00,4568.27269,1969.14772,242.63578,272.68516,7052.74135,0,0,7052.74135
3/03/2020 14:15,4575.74026,1989.56148,254.39238,271.249,7090.94312,0,0,7090.94312
3/03/2020 14:30,4600.44907,1996.96971,269.77785,268.27783,7135.47446,0,0,7135.47446
3/03/2020 14:45,4622.09423,1926.31996,286.4497,265.38394,7100.24783,0,0,7100.24783
3/03/2020 15:00,4606.22923,1993.51918,300.6821,255.00626,7155.43677,0,0,7155.43677
3/03/2020 15:15,4611.06588,2002.28891,303.13894,256.44388,7172.93761,0,0,7172.93761
3/03/2020 15:30,4601.8261,2010.88711,322.51573,252.4002,7187.62914,0,0,7187.62914
3/03/2020 15:45,4571.30425,2011.74623,327.55134,245.9377,7156.53952,0,0,7156.53952
3/03/2020 16:00,4564.79534,2034.66917,335.80372,233.404,7168.67223,0,0,7168.67223
3/03/2020 16:15,4562.99979,2015.89622,343.83187,216.86153,7139.58941,0,0,7139.58941
3/03/2020 16:30,4573.22406,2019.88342,337.92169,195.14617,7126.17534,0,0,7126.17534
3/03/2020 16:45,4560.44698,1976.18027,344.26258,162.00752,7042.89735,0,0,7042.89735
3/03/2020 17:00,4542.81204,1975.11065,343.55715,126.40349,6987.88333,0,0,6987.88333
3/03/2020 17:15,4615.79107,1868.42939,340.75331,86.42951,6911.40328,0,0,6911.40328
3/03/2020 17:30,4660.09682,1837.96927,333.25054,53.15734,6884.47397,0,0,6884.47397
3/03/2020 17:45,4644.14744,1789.16267,323.67811,22.75603,6779.74425,0,0,6779.74425
3/03/2020 18:00,4659.5395,1698.40833,324.15963,6.03717,6688.14463,0,0,6688.14463
3/03/2020 18:15,4568.57847,1688.73759,326.09026,0.33225,6583.73857,0,0,6583.73857
3/03/2020 18:30,4606.76649,1815.63261,309.77817,0,6732.17727,0,0,6732.17727
3/03/2020 18:45,4611.12434,1898.36531,307.30435,0,6816.794,0,0,6816.794
3/03/2020 19:00,4744.03035,1950.43247,302.47811,0,6996.94093,0,0,6996.94093
3/03/2020 19:15,4776.69745,1952.15917,306.456,0,7035.31262,0,0,7035.31262
3/03/2020 19:30,4779.28949,1968.14495,308.45001,0,7055.88445,0,0,7055.88445
3/03/2020 19:45,4777.64909,1962.03105,302.48973,0,7042.16987,0,0,7042.16987
3/03/2020 20:00,4777.36625,1957.71391,292.09245,0,7027.17261,0,0,7027.17261
3/03/2020 20:15,4776.07581,1958.08398,273.01036,0,7007.17015,0,0,7007.17015
3/03/2020 20:30,4776.63982,1968.79111,262.95034,0,7008.38127,0,0,7008.38127
3/03/2020 20:45,4782.36987,1942.78488,261.81312,0,6986.96787,0,0,6986.96787
3/03/2020 21:00,4771.12802,1903.74867,265.99236,0,6940.86905,0,0,6940.86905
3/03/2020 21:15,4775.139,1885.72301,260.31241,0,6921.17442,0,0,6921.17442
3/03/2020 21:30,4773.67736,1920.06484,261.38115,0,6955.12335,0,0,6955.12335
3/03/2020 21:45,4766.61743,1848.5849,244.48988,0,6859.69221,0,0,6859.69221
3/03/2020 22:00,4753.37863,1818.18943,243.84035,0,6815.40841,0,0,6815.40841
3/03/2020 22:15,4778.03798,1772.68187,256.59421,0,6807.31406,0,0,6807.31406
3/03/2020 22:30,4750.21177,1774.28323,253.3102,0,6777.8052,0,0,6777.8052
3/03/2020 22:45,4768.36765,1689.33347,240.94598,0,6698.6471,0,0,6698.6471
3/03/2020 23:00,4742.80052,1627.9076,233.53308,0,6604.2412,0,0,6604.2412
3/03/2020 23:15,4728.93063,1528.92696,234.63305,0,6492.49064,0,0,6492.49064
3/03/2020 23:30,4755.05917,1411.34083,233.87418,0,6400.27418,0,0,6400.27418
3/03/2020 23:45,4764.04307,1327.61226,234.72581,0,6326.38114,0,0,6326.38114
4/03/2020 00:00,4692.4773,1294.63194,224.23043,0,6211.33967,0,0,6211.33967
4/03/2020 00:15,4612.28845,1277.76981,215.92414,0,6105.9824,0,0,6105.9824
4/03/2020 00:30,4549.04954,1265.34501,211.96733,0,6026.36188,0,0,6026.36188
4/03/2020 00:45,4489.25113,1248.02321,207.24107,0,5944.51541,0,0,5944.51541
4/03/2020 01:00,4446.2784,1217.52592,204.38781,0,5868.19213,0,0,5868.19213
